t,h
1126259462.2919,-3.914621428571428e-22
1126259462.2919998,-3.977097619047619e-22
1126259462.2921,-4.0378654761904745e-22
1126259462.2922,-4.0968859523809527e-22
1126259462.2923,-4.1541395238095233e-22
1126259462.2924,-4.209596904761904e-22
1126259462.2925,-4.26322880952381e-22
1126259462.2926,-4.315015714285713e-22
1126259462.2927,-4.364928333333333e-22
1126259462.2928,-4.412937380952379e-22
1126259462.2928998,-4.459033095238094e-22
1126259462.293,-4.503186190476188e-22
1126259462.2931,-4.5453673809523815e-22
1126259462.2932,-4.585566904761904e-22
1126259462.2933,-4.6237554761904745e-22
1126259462.2934,-4.659923333333333e-22
1126259462.2935,-4.694041190476188e-22
1126259462.2935998,-4.726099285714285e-22
1126259462.2937,-4.756078095238096e-22
1126259462.2938,-4.783958095238096e-22
1126259462.2939,-4.809739285714284e-22
1126259462.294,-4.833392380952379e-22
1126259462.2941,-4.854907619047618e-22
1126259462.2942,-4.874275238095238e-22
1126259462.2942998,-4.891485476190476e-22
1126259462.2944,-4.906528571428569e-22
1126259462.2945,-4.919394761904762e-22
1126259462.2946,-4.930064523809522e-22
1126259462.2947,-4.938547619047618e-22
1126259462.2948,-4.9448245238095215e-22
1126259462.2949,-4.948904999999998e-22
1126259462.2949998,-4.950769523809523e-22
1126259462.2951,-4.950418095238095e-22
1126259462.2952,-4.947850714285713e-22
1126259462.2953,-4.943067380952379e-22
1126259462.2954,-4.936068095238094e-22
1126259462.2955,-4.926843095238094e-22
1126259462.2956,-4.915411904761904e-22
1126259462.2956998,-4.90176476190476e-22
1126259462.2958,-4.885901666666665e-22
1126259462.2959,-4.867842142857143e-22
1126259462.296,-4.847576428571428e-22
1126259462.2961,-4.825114285714284e-22
1126259462.2962,-4.8004654761904755e-22
1126259462.2963,-4.773649523809524e-22
1126259462.2964,-4.744656666666666e-22
1126259462.2965,-4.713506428571428e-22
1126259462.2966,-4.680218333333332e-22
1126259462.2967,-4.644792380952381e-22
1126259462.2968,-4.607248095238094e-22
1126259462.2969,-4.567595238095236e-22
1126259462.297,-4.525843571428573e-22
1126259462.2971,-4.482032142857142e-22
1126259462.2972,-4.436160952380952e-22
1126259462.2973,-4.388249523809525e-22
1126259462.2974,-4.33831738095238e-22
1126259462.2975,-4.286393809523808e-22
1126259462.2976,-4.2324788095238076e-22
1126259462.2977,-4.1766211904761888e-22
1126259462.2978,-4.1188307142857154e-22
1126259462.2979,-4.059126904761904e-22
1126259462.298,-3.9975488095238092e-22
1126259462.2981,-3.93410619047619e-22
1126259462.2982,-3.868838095238095e-22
1126259462.2983,-3.801764047619047e-22
1126259462.2984,-3.7329133333333333e-22
1126259462.2985,-3.6623152380952374e-22
1126259462.2986,-3.590008809523809e-22
1126259462.2987,-3.5160135714285697e-22
1126259462.2988,-3.4403685714285725e-22
1126259462.2989,-3.363103095238095e-22
1126259462.2989998,-3.2842561904761903e-22
1126259462.2991,-3.203857142857141e-22
1126259462.2992,-3.121935238095236e-22
1126259462.2993,-3.038529523809524e-22
1126259462.2994,-2.953688809523809e-22
1126259462.2995,-2.867432619047619e-22
1126259462.2996,-2.7798097619047617e-22
1126259462.2997,-2.690849523809524e-22
1126259462.2998,-2.6006007142857147e-22
1126259462.2999,-2.509102380952381e-22
1126259462.3,-2.4163935714285715e-22
1126259462.3000998,-2.3225035714285706e-22
1126259462.3002,-2.227500714285714e-22
1126259462.3003,-2.1313947619047617e-22
1126259462.3004,-2.0342540476190475e-22
1126259462.3005,-1.9361176190476189e-22
1126259462.3006,-1.8370245238095236e-22
1126259462.3007,-1.7370138095238093e-22
1126259462.3007998,-1.636134285714286e-22
1126259462.3009,-1.5344445238095232e-22
1126259462.301,-1.431973809523809e-22
1126259462.3011,-1.3287709523809521e-22
1126259462.3012,-1.224894523809524e-22
1126259462.3013,-1.1203835714285713e-22
1126259462.3014,-1.0152869047619047e-22
1126259462.3014998,-9.096435714285713e-23
1126259462.3016,-8.035121428571426e-23
1126259462.3017,-6.969414285714282e-23
1126259462.3018,-5.899802380952382e-23
1126259462.3019,-4.826773809523809e-23
1126259462.3019998,-3.750719047619047e-23
1126259462.3021,-2.672321428571429e-23
1126259462.3021998,-1.591873809523809e-23
1126259462.3023,-5.1005952380952365e-24
1126259462.3024,5.727309523809523e-24
1126259462.3025,1.6559119047619042e-23
1126259462.3026,2.739092857142857e-23
1126259462.3027,3.8216880952380954e-23
1126259462.3028,4.903111904761904e-23
1126259462.3028998,5.983071428571428e-23
1126259462.303,7.060883333333333e-23
1126259462.3031,8.136059523809523e-23
1126259462.3032,9.208209523809523e-23
1126259462.3033,1.0276649999999999e-22
1126259462.3034,1.1340990476190475e-22
1126259462.3035,1.2400742857142858e-22
1126259462.3035998,1.345532142857143e-22
1126259462.3037,1.450433571428571e-22
1126259462.3038,1.5547199999999995e-22
1126259462.3039,1.658342619047619e-22
1126259462.304,1.7612526190476188e-22
1126259462.3041,1.8634011904761904e-22
1126259462.3042,1.9647492857142857e-22
1126259462.3043,2.0652285714285712e-22
1126259462.3044,2.1648e-22
1126259462.3045,2.2634147619047616e-22
1126259462.3046,2.3610240476190475e-22
1126259462.3047,2.4575888095238095e-22
1126259462.3048,2.5530602380952383e-22
1126259462.3049,2.647379761904762e-22
1126259462.305,2.740508333333333e-22
1126259462.3051,2.8324069047619048e-22
1126259462.3052,2.9230169047619043e-22
1126259462.3053,3.0123090476190473e-22
1126259462.3054,3.1002345238095237e-22
1126259462.3055,3.1867445238095237e-22
1126259462.3056,3.2718000000000008e-22
1126259462.3057,3.355352142857141e-22
1126259462.3058,3.4373716666666663e-22
1126259462.3059,3.517809761904762e-22
1126259462.306,3.5966273809523804e-22
1126259462.3061,3.673785476190476e-22
1126259462.3062,3.749254761904762e-22
1126259462.3063,3.822976666666666e-22
1126259462.3064,3.894921904761903e-22
1126259462.3065,3.9650611904761887e-22
1126259462.3066,4.033355476190476e-22
1126259462.3067,4.0997754761904756e-22
1126259462.3068,4.1642723809523824e-22
1126259462.3069,4.2268169047619046e-22
1126259462.307,4.287389523809523e-22
1126259462.3071,4.345941428571427e-22
1126259462.3072,4.402462857142858e-22
1126259462.3073,4.456895238095237e-22
1126259462.3074,4.509238571428571e-22
1126259462.3075,4.559453809523807e-22
1126259462.3076,4.6075019047619055e-22
1126259462.3077,4.653373095238094e-22
1126259462.3078,4.697038095238094e-22
1126259462.3079,4.73847738095238e-22
1126259462.308,4.7776616666666645e-22
1126259462.3081,4.814571428571428e-22
1126259462.3082,4.84917738095238e-22
1126259462.3083,4.881479523809522e-22
1126259462.3084,4.911438809523807e-22
1126259462.3085,4.939045476190475e-22
1126259462.3086,4.964289761904762e-22
1126259462.3086998,4.98715214285714e-22
1126259462.3088,5.007613095238093e-22
1126259462.3089,5.025672619047619e-22
1126259462.3089998,5.041301428571427e-22
1126259462.3091,5.054499523809522e-22
1126259462.3092,5.065257142857142e-22
1126259462.3093,5.07355476190476e-22
1126259462.3093998,5.079411904761903e-22
1126259462.3095,5.082789523809522e-22
1126259462.3096,5.083707142857141e-22
1126259462.3097,5.082145238095237e-22
1126259462.3098,5.078113571428571e-22
1126259462.3099,5.071612142857141e-22
1126259462.31,5.062621428571427e-22
1126259462.3100998,5.051170714285715e-22
1126259462.3102,5.037240476190476e-22
1126259462.3103,5.020830714285715e-22
1126259462.3104,5.001970714285712e-22
1126259462.3105,4.980650714285714e-22
1126259462.3106,4.956870714285713e-22
1126259462.3107,4.930659999999998e-22
1126259462.3107998,4.902008809523808e-22
1126259462.3109,4.870936666666665e-22
1126259462.311,4.837453333333332e-22
1126259462.3111,4.801568571428571e-22
1126259462.3112,4.763311666666666e-22
1126259462.3113,4.722682619047617e-22
1126259462.3114,4.67970095238095e-22
1126259462.3114998,4.634395952380952e-22
1126259462.3116,4.586767619047617e-22
1126259462.3117,4.536854999999999e-22
1126259462.3118,4.484667857142856e-22
1126259462.3119,4.430235476190474e-22
1126259462.312,4.37357738095238e-22
1126259462.3121,4.314713095238095e-22
1126259462.3122,4.253681666666665e-22
1126259462.3123,4.190502619047617e-22
1126259462.3124,4.125205238095238e-22
1126259462.3125,4.0578285714285713e-22
1126259462.3126,3.9883823809523806e-22
1126259462.3127,3.916915476190476e-22
1126259462.3128,3.843457142857143e-22
1126259462.3129,3.7680366666666664e-22
1126259462.313,3.690683333333333e-22
1126259462.3131,3.6114557142857144e-22
1126259462.3132,3.5303635714285713e-22
1126259462.3133,3.447465476190476e-22
1126259462.3134,3.362780952380952e-22
1126259462.3135,3.2763685714285715e-22
1126259462.3136,3.188257619047619e-22
1126259462.3137,3.098496904761904e-22
1126259462.3138,3.0071157142857123e-22
1126259462.3139,2.914172619047617e-22
1126259462.314,2.819706666666665e-22
1126259462.3141,2.7237569047619047e-22
1126259462.3142,2.626381904761905e-22
1126259462.3143,2.527610952380952e-22
1126259462.3144,2.427502619047619e-22
1126259462.3145,2.326115476190476e-22
1126259462.3146,2.2234690476190473e-22
1126259462.3147,2.119641428571429e-22
1126259462.3148,2.0146716666666666e-22
1126259462.3149,1.9086085714285713e-22
1126259462.315,1.801510714285714e-22
1126259462.3151,1.6934269047619043e-22
1126259462.3152,1.584405952380952e-22
1126259462.3153,1.474506428571428e-22
1126259462.3154,1.363777142857143e-22
1126259462.3155,1.2522864285714284e-22
1126259462.3156,1.1400733333333333e-22
1126259462.3157,1.0271964285714285e-22
1126259462.3158,9.137142857142856e-23
1126259462.3158998,7.99695238095238e-23
1126259462.316,6.851783333333333e-23
1126259462.3161,5.702221428571428e-23
1126259462.3162,4.5489499999999993e-23
1126259462.3163,3.392457142857142e-23
1126259462.3164,2.2333285714285712e-23
1126259462.3165,1.0722476190476195e-23
1126259462.3165998,-9.029761904761904e-25
1126259462.3167,-1.2537214285714284e-23
1126259462.3168,-2.4174380952380955e-23
1126259462.3169,-3.5807642857142854e-23
1126259462.317,-4.7432119047619045e-23
1126259462.3171,-5.904097619047618e-23
1126259462.3172,-7.062933333333331e-23
1126259462.3172998,-8.219035714285714e-23
1126259462.3174,-9.371819047619048e-23
1126259462.3175,-1.0520795238095236e-22
1126259462.3176,-1.166528095238095e-22
1126259462.3177,-1.2804690476190475e-22
1126259462.3178,-1.393843809523809e-22
1126259462.3179,-1.506603571428571e-22
1126259462.318,-1.6186702380952374e-22
1126259462.3181,-1.7300047619047614e-22
1126259462.3182,-1.8405388095238093e-22
1126259462.3183,-1.9502138095238093e-22
1126259462.3184,-2.0589711904761903e-22
1126259462.3185,-2.1667621428571427e-22
1126259462.3186,-2.273528095238095e-22
1126259462.3186998,-2.379210476190476e-22
1126259462.3188,-2.483750714285714e-22
1126259462.3189,-2.5870999999999994e-22
1126259462.319,-2.6891997619047612e-22
1126259462.3191,-2.789991428571428e-22
1126259462.3192,-2.8894261904761886e-22
1126259462.3193,-2.987445476190476e-22
1126259462.3193998,-3.0840102380952375e-22
1126259462.3195,-3.1790521428571422e-22
1126259462.3196,-3.2725321428571435e-22
1126259462.3197,-3.364391666666665e-22
1126259462.3198,-3.4545819047619043e-22
1126259462.3199,-3.543054047619047e-22
1126259462.32,-3.6297690476190475e-22
1126259462.3201,-3.714668333333333e-22
1126259462.3202,-3.7977128571428555e-22
1126259462.3203,-3.878844047619047e-22
1126259462.3204,-3.958032619047619e-22
1126259462.3205,-4.035229761904762e-22
1126259462.3206,-4.1103866666666666e-22
1126259462.3207,-4.1834740476190475e-22
1126259462.3208,-4.254433333333333e-22
1126259462.3209,-4.323235238095236e-22
1126259462.321,-4.389830952380952e-22
1126259462.3211,-4.454200952380952e-22
1126259462.3212,-4.516296428571426e-22
1126259462.3213,-4.576078333333332e-22
1126259462.3214,-4.633517380952382e-22
1126259462.3215,-4.688584285714287e-22
1126259462.3216,-4.741230238095238e-22
1126259462.3217,-4.791445476190475e-22
1126259462.3218,-4.839190952380952e-22
1126259462.3219,-4.88443738095238e-22
1126259462.322,-4.927145714285712e-22
1126259462.3221,-4.967315952380952e-22
1126259462.3222,-5.004899285714283e-22
1126259462.3223,-5.039885952380952e-22
1126259462.3224,-5.072246666666665e-22
1126259462.3225,-5.101971666666665e-22
1126259462.3226,-5.129021904761903e-22
1126259462.3227,-5.153397380952379e-22
1126259462.3228,-5.175068809523808e-22
1126259462.3229,-5.194026428571427e-22
1126259462.323,-5.210260476190476e-22
1126259462.3231,-5.223751428571428e-22
1126259462.3232,-5.234489523809522e-22
1126259462.3233,-5.242464999999998e-22
1126259462.3234,-5.247668095238093e-22
1126259462.3235,-5.250098809523811e-22
1126259462.3236,-5.24974738095238e-22
1126259462.3237,-5.246604047619046e-22
1126259462.3237998,-5.240678571428572e-22
1126259462.3239,-5.23196119047619e-22
1126259462.324,-5.220451904761903e-22
1126259462.3241,-5.206150714285715e-22
1126259462.3242,-5.189067380952379e-22
1126259462.3243,-5.169211666666666e-22
1126259462.3244,-5.1465738095238075e-22
1126259462.3244998,-5.121173333333332e-22
1126259462.3246,-5.093019999999998e-22
1126259462.3247,-5.062113809523808e-22
1126259462.3248,-5.028484047619048e-22
1126259462.3249,-4.992130714285713e-22
1126259462.325,-4.953073333333331e-22
1126259462.3251,-4.911331428571427e-22
1126259462.3251998,-4.866924523809521e-22
1126259462.3253,-4.81986238095238e-22
1126259462.3254,-4.770174285714284e-22
1126259462.3255,-4.717889523809522e-22
1126259462.3256,-4.663017857142857e-22
1126259462.3257,-4.605588571428571e-22
1126259462.3258,-4.545630952380951e-22
1126259462.3258998,-4.483174285714285e-22
1126259462.326,-4.418247857142856e-22
1126259462.3261,-4.35088095238095e-22
1126259462.3262,-4.281112619047619e-22
1126259462.3263,-4.2089721428571423e-22
1126259462.3264,-4.134488809523811e-22
1126259462.3265,-4.057711428571427e-22
1126259462.3265998,-3.978669285714285e-22
1126259462.3267,-3.897401428571428e-22
1126259462.3268,-3.813956666666667e-22
1126259462.3269,-3.728364285714285e-22
1126259462.327,-3.6406828571428567e-22
1126259462.3271,-3.5509416666666665e-22
1126259462.3272,-3.4591992857142857e-22
1126259462.3272998,-3.3654947619047624e-22
1126259462.3274,-3.2698866666666647e-22
1126259462.3275,-3.1724042857142837e-22
1126259462.3276,-3.07310619047619e-22
1126259462.3277,-2.9720607142857125e-22
1126259462.3278,-2.869297142857143e-22
1126259462.3279,-2.7648740476190474e-22
1126259462.328,-2.658859761904761e-22
1126259462.3281,-2.5512933333333327e-22
1126259462.3282,-2.442233333333333e-22
1126259462.3283,-2.331748095238095e-22
1126259462.3284,-2.2198864285714282e-22
1126259462.3285,-2.1067166666666666e-22
1126259462.3286,-1.992287619047619e-22
1126259462.3287,-1.876657857142857e-22
1126259462.3288,-1.759905476190476e-22
1126259462.3289,-1.642089047619047e-22
1126259462.329,-1.523257380952381e-22
1126259462.3291,-1.4034885714285712e-22
1126259462.3292,-1.2828411904761903e-22
1126259462.3293,-1.1613738095238095e-22
1126259462.3294,-1.0391645238095237e-22
1126259462.3295,-9.162816666666665e-23
1126259462.3296,-7.927838095238096e-23
1126259462.3297,-6.687392857142856e-23
1126259462.3298,-5.442164285714285e-23
1126259462.3299,-4.192738095238095e-23
1126259462.33,-2.9399928571428573e-23
1126259462.3301,-1.684611904761905e-23
1126259462.3302,-4.270833333333333e-24
1126259462.3303,8.317142857142857e-24
1126259462.3304,2.091195238095238e-23
1126259462.3305,3.350578571428571e-23
1126259462.3306,4.609180952380952e-23
1126259462.3307,5.866319047619047e-23
1126259462.3308,7.121309523809525e-23
1126259462.3309,8.37337142857143e-23
1126259462.331,9.621821428571428e-23
1126259462.3311,1.0866073809523808e-22
1126259462.3312,1.2105249999999998e-22
1126259462.3313,1.3338764285714282e-22
1126259462.3314,1.4565835714285713e-22
1126259462.3315,1.578578095238095e-22
1126259462.3316,1.6998014285714277e-22
1126259462.3316998,1.820165714285714e-22
1126259462.3318,1.9396221428571428e-22
1126259462.3319,2.058082857142857e-22
1126259462.332,2.1754892857142856e-22
1126259462.3321,2.291773095238095e-22
1126259462.3322,2.4068659523809525e-22
1126259462.3323,2.5206995238095237e-22
1126259462.3323998,2.633215238095238e-22
1126259462.3325,2.744335e-22
1126259462.3326,2.8539904761904767e-22
1126259462.3327,2.9621328571428565e-22
1126259462.3328,3.0686938095238096e-22
1126259462.3329,3.1736049999999983e-22
1126259462.333,3.2768078571428553e-22
1126259462.3330998,3.378234047619048e-22
1126259462.3332,3.47783476190476e-22
1126259462.3333,3.575541666666667e-22
1126259462.3334,3.67129619047619e-22
1126259462.3335,3.7650397619047616e-22
1126259462.3336,3.856723571428571e-22
1126259462.3337,3.946279285714284e-22
1126259462.3337998,4.033658095238095e-22
1126259462.3339,4.1188111904761904e-22
1126259462.3339999,4.201689761904762e-22
1126259462.3341,4.282225476190475e-22
1126259462.3342,4.360379285714284e-22
1126259462.3343,4.436092619047619e-22
1126259462.3344,4.50933619047619e-22
1126259462.3344998,4.580041666666668e-22
1126259462.3346,4.648189523809523e-22
1126259462.3347,4.713711428571428e-22
1126259462.3348,4.776578095238095e-22
1126259462.3349,4.836740714285713e-22
1126259462.335,4.894169999999999e-22
1126259462.3351,4.9488269047619035e-22
1126259462.3352,5.000662619047619e-22
1126259462.3353,5.049657619047618e-22
1126259462.3354,5.095763095238095e-22
1126259462.3355,5.138969285714287e-22
1126259462.3356,5.179217619047617e-22
1126259462.3357,5.216508095238096e-22
1126259462.3358,5.250791904761903e-22
1126259462.3359,5.282049523809524e-22
1126259462.336,5.310271190476189e-22
1126259462.3361,5.335417857142857e-22
1126259462.3362,5.357469999999999e-22
1126259462.3363,5.376427619047617e-22
1126259462.3364,5.392251666666665e-22
1126259462.3365,5.404942142857141e-22
1126259462.3366,5.414479523809522e-22
1126259462.3367,5.420844285714284e-22
1126259462.3368,5.424046190476189e-22
1126259462.3369,5.424075476190475e-22
1126259462.337,5.4209126190476175e-22
1126259462.3371,5.414557619047617e-22
1126259462.3372,5.405010476190474e-22
1126259462.3373,5.392271190476188e-22
1126259462.3374,5.376349523809522e-22
1126259462.3375,5.357235714285713e-22
1126259462.3376,5.334949285714284e-22
1126259462.3377,5.309480476190477e-22
1126259462.3378,5.28084880952381e-22
1126259462.3379,5.24907380952381e-22
1126259462.338,5.214145714285713e-22
1126259462.3381,5.176103571428571e-22
1126259462.3382,5.134947380952382e-22
1126259462.3383,5.090706428571428e-22
1126259462.3384,5.0434002380952365e-22
1126259462.3385,4.99303857142857e-22
1126259462.3386,4.9396604761904735e-22
1126259462.3387,4.883285476190478e-22
1126259462.3388,4.823942857142857e-22
1126259462.3389,4.7616619047619045e-22
1126259462.339,4.696481666666667e-22
1126259462.3391,4.628421666666665e-22
1126259462.3392,4.557520952380951e-22
1126259462.3393,4.483828333333331e-22
1126259462.3394,4.407373095238095e-22
1126259462.3395,4.328194285714283e-22
1126259462.3395998,4.246340714285713e-22
1126259462.3397,4.1618514285714284e-22
1126259462.3398,4.0747752380952377e-22
1126259462.3399,3.985160952380952e-22
1126259462.34,3.893047619047619e-22
1126259462.3401,3.7984938095238094e-22
1126259462.3402,3.701558095238095e-22
1126259462.3402998,3.6022892857142853e-22
1126259462.3404,3.5007361904761886e-22
1126259462.3405,3.396957380952379e-22
1126259462.3406,3.2910211904761913e-22
1126259462.3407,3.1829764285714266e-22
1126259462.3408,3.0728914285714285e-22
1126259462.3409,2.9608247619047625e-22
1126259462.341,2.8468447619047618e-22
1126259462.3411,2.73101e-22
1126259462.3412,2.613398571428571e-22
1126259462.3413,2.494069047619047e-22
1126259462.3414,2.373089761904762e-22
1126259462.3415,2.250538809523809e-22
1126259462.3416,2.126484523809524e-22
1126259462.3416998,2.0010049999999998e-22
1126259462.3418,1.8741588095238093e-22
1126259462.3419,1.7460338095238091e-22
1126259462.342,1.6166983333333334e-22
1126259462.3421,1.4862402380952375e-22
1126259462.3422,1.354727857142857e-22
1126259462.3423,1.2222392857142855e-22
1126259462.3423998,1.0888623809523808e-22
1126259462.3425,9.546654761904762e-23
1126259462.3426,8.197364285714285e-23
1126259462.3427,6.841533333333332e-23
1126259462.3428,5.480040476190475e-23
1126259462.3429,4.113666666666665e-23
1126259462.343,2.743192857142857e-23
1126259462.3431,1.3695952380952378e-23
1126259462.3432,-6.345238095238094e-26
1126259462.3433,-1.3838476190476188e-23
1126259462.3434,-2.762033333333334e-23
1126259462.3435,-4.1400238095238083e-23
1126259462.3436,-5.516940476190476e-23
1126259462.3437,-6.89190476190476e-23
1126259462.3438,-8.264233333333331e-23
1126259462.3439,-9.63285238095238e-23
1126259462.3439999,-1.099707857142857e-22
1126259462.3441,-1.2355935714285712e-22
1126259462.3442,-1.3708642857142855e-22
1126259462.3443,-1.5054321428571425e-22
1126259462.3444,-1.6392092857142859e-22
1126259462.3445,-1.7721078571428568e-22
1126259462.3446,-1.9040497619047616e-22
1126259462.3447,-2.0349471428571427e-22
1126259462.3448,-2.1647219047619045e-22
1126259462.3449,-2.2932764285714283e-22
1126259462.345,-2.4205521428571427e-22
1126259462.3451,-2.5464416666666664e-22
1126259462.3452,-2.670866904761904e-22
1126259462.3453,-2.793759523809524e-22
1126259462.3454,-2.9150316666666666e-22
1126259462.3455,-3.034605238095239e-22
1126259462.3456,-3.1524021428571426e-22
1126259462.3457,-3.2683345238095237e-22
1126259462.3458,-3.382343809523809e-22
1126259462.3459,-3.494332380952381e-22
1126259462.346,-3.604241666666666e-22
1126259462.3461,-3.711993571428571e-22
1126259462.3462,-3.817509999999999e-22
1126259462.3463,-3.920732380952381e-22
1126259462.3464,-4.021582619047619e-22
1126259462.3465,-4.119982619047619e-22
1126259462.3466,-4.2158738095238074e-22
1126259462.3467,-4.3091976190476205e-22
1126259462.3468,-4.3998759523809505e-22
1126259462.3469,-4.487850238095237e-22
1126259462.347,-4.573052142857142e-22
1126259462.3471,-4.655442619047617e-22
1126259462.3472,-4.73493380952381e-22
1126259462.3473,-4.811496428571428e-22
1126259462.3474,-4.885062142857143e-22
1126259462.3474998,-4.9555723809523795e-22
1126259462.3476,-5.022978333333332e-22
1126259462.3477,-5.0872409523809505e-22
1126259462.3478,-5.148301666666666e-22
1126259462.3479,-5.206121428571426e-22
1126259462.348,-5.260641666666665e-22
1126259462.3481,-5.311842857142855e-22
1126259462.3481998,-5.35966642857143e-22
1126259462.3483,-5.404083095238097e-22
1126259462.3484,-5.445053809523808e-22
1126259462.3485,-5.482549285714284e-22
1126259462.3486,-5.516530476190476e-22
1126259462.3487,-5.546968095238093e-22
1126259462.3488,-5.573842619047616e-22
1126259462.3488998,-5.597134523809524e-22
1126259462.349,-5.616794999999997e-22
1126259462.3491,-5.632833809523807e-22
1126259462.3492,-5.645211904761902e-22
1126259462.3493,-5.653929285714285e-22
1126259462.3494,-5.658956666666666e-22
1126259462.3495,-5.660294047619047e-22
1126259462.3495998,-5.657921904761902e-22
1126259462.3497,-5.651849999999997e-22
1126259462.3498,-5.642058809523807e-22
1126259462.3499,-5.628558095238097e-22
1126259462.35,-5.611338095238093e-22
1126259462.3501,-5.59041833333333e-22
1126259462.3502,-5.565789047619047e-22
1126259462.3502998,-5.537459999999997e-22
1126259462.3504,-5.505450714285712e-22
1126259462.3505,-5.46977095238095e-22
1126259462.3506,-5.430430476190476e-22
1126259462.3507,-5.38745857142857e-22
1126259462.3508,-5.340864999999997e-22
1126259462.3509,-5.290679047619047e-22
1126259462.351,-5.236920238095236e-22
1126259462.3511,-5.179617857142857e-22
1126259462.3512,-5.118810952380951e-22
1126259462.3513,-5.054528809523809e-22
1126259462.3514,-4.986800714285716e-22
1126259462.3515,-4.915665714285713e-22
1126259462.3516,-4.841172619047619e-22
1126259462.3517,-4.763350714285713e-22
1126259462.3518,-4.682258571428571e-22
1126259462.3519,-4.597925476190476e-22
1126259462.352,-4.51041976190476e-22
1126259462.3521,-4.419780476190476e-22
1126259462.3522,-4.326075952380952e-22
1126259462.3523,-4.2293452380952377e-22
1126259462.3524,-4.1296469047619044e-22
1126259462.3525,-4.0270590476190476e-22
1126259462.3526,-3.9216304761904757e-22
1126259462.3527,-3.8134295238095233e-22
1126259462.3528,-3.7025147619047616e-22
1126259462.3529,-3.588974047619047e-22
1126259462.353,-3.4728659523809504e-22
1126259462.3531,-3.3542685714285716e-22
1126259462.3532,-3.233250238095237e-22
1126259462.3533,-3.1098988095238073e-22
1126259462.3534,-2.9842826190476186e-22
1126259462.3535,-2.8564797619047616e-22
1126259462.3536,-2.7265878571428564e-22
1126259462.3537,-2.5946752380952375e-22
1126259462.3538,-2.460829761904762e-22
1126259462.3539,-2.325149047619047e-22
1126259462.3539999,-2.1877111904761903e-22
1126259462.3541,-2.0486138095238095e-22
1126259462.3542,-1.9079447619047618e-22
1126259462.3543,-1.7657919047619047e-22
1126259462.3544,-1.6222528571428574e-22
1126259462.3545,-1.477435e-22
1126259462.3546,-1.3314164285714284e-22
1126259462.3547,-1.1843045238095236e-22
1126259462.3548,-1.036196904761905e-22
1126259462.3549,-8.872009523809523e-23
1126259462.355,-7.374045238095236e-23
1126259462.3551,-5.86915e-23
1126259462.3552,-4.358397619047618e-23
1126259462.3553,-2.8427642857142854e-23
1126259462.3553998,-1.3233238095238096e-23
1126259462.3555,1.9885e-24
1126259462.3556,1.7227809523809522e-23
1126259462.3557,3.247395238095237e-23
1126259462.3558,4.7716190476190473e-23
1126259462.3559,6.29437857142857e-23
1126259462.356,7.8146e-23
1126259462.3560998,9.331209523809523e-23
1126259462.3562,1.084313333333333e-22
1126259462.3563,1.2349395238095237e-22
1126259462.3564,1.3848726190476186e-22
1126259462.3565,1.5340247619047623e-22
1126259462.3566,1.6822885714285715e-22
1126259462.3567,1.8295371428571428e-22
1126259462.3567998,1.9756923809523807e-22
1126259462.3569,2.1206273809523806e-22
1126259462.3569999,2.264244523809523e-22
1126259462.3571,2.4064364285714284e-22
1126259462.3572,2.547105476190476e-22
1126259462.3573,2.686144285714285e-22
1126259462.3574,2.823445476190476e-22
1126259462.3574998,2.9589114285714283e-22
1126259462.3576,3.092444523809523e-22
1126259462.3577,3.2239471428571427e-22
1126259462.3578,3.3533119047619026e-22
1126259462.3579,3.4804411904761903e-22
1126259462.358,3.6052471428571434e-22
1126259462.3581,3.7276321428571424e-22
1126259462.3581998,3.8475083333333334e-22
1126259462.3583,3.9647683333333316e-22
1126259462.3584,4.079324285714284e-22
1126259462.3585,4.1911078571428587e-22
1126259462.3586,4.300011666666667e-22
1126259462.3587,4.405947857142855e-22
1126259462.3588,4.508848095238093e-22
1126259462.3589,4.608624523809523e-22
1126259462.359,4.705199047619048e-22
1126259462.3591,4.798483809523808e-22
1126259462.3592,4.888420238095237e-22
1126259462.3593,4.9749204761904755e-22
1126259462.3594,5.05791619047619e-22
1126259462.3595,5.137348809523807e-22
1126259462.3596,5.213140238095236e-22
1126259462.3597,5.285231904761903e-22
1126259462.3598,5.353555476190475e-22
1126259462.3599,5.418052380952379e-22
1126259462.36,5.478683571428571e-22
1126259462.3601,5.535370952380952e-22
1126259462.3602,5.5880754761904735e-22
1126259462.3603,5.636758095238095e-22
1126259462.3604,5.681350476190473e-22
1126259462.3605,5.721823333333334e-22
1126259462.3606,5.758137619047621e-22
1126259462.3607,5.790254285714285e-22
1126259462.3608,5.818134285714282e-22
1126259462.3609,5.841748333333331e-22
1126259462.361,5.861067142857142e-22
1126259462.3611,5.876071190476188e-22
1126259462.3612,5.886740952380949e-22
1126259462.3613,5.893047142857142e-22
1126259462.3614,5.894979999999997e-22
1126259462.3615,5.892520000000001e-22
1126259462.3616,5.88566714285714e-22
1126259462.3617,5.874421428571427e-22
1126259462.3618,5.858753571428569e-22
1126259462.3619,5.838692857142857e-22
1126259462.362,5.814219761904759e-22
1126259462.3621,5.785363571428571e-22
1126259462.3622,5.752114523809521e-22
1126259462.3623,5.714492142857143e-22
1126259462.3624,5.672525714285715e-22
1126259462.3625,5.62621523809524e-22
